id,text,prediction,true_label,time_taken
131,"The Bay Area storm is so big that tons of people's work was canceled today, causing me to be early to mine. #irony #stormageddon",1,1,9.431322311999793
132,@pattistanger I'm from the UK and I honestly think your a goddess! I love how you speak your mind but have a gentle side. #love #PattiKnows,0,0,7.410061560000031
133,Leaving whilst its dark is fun. #not,1,1,7.715843248000056
134,@YasminaBen1 please note #sarcasm in last tweet before you kill yourself ;) many good pros including @BalancePhysio can show you best usage,1,0,7.9038850900005855
135,@rioferdy5 my mum to be back with us for Xmas 🎄,0,0,6.041065970000091
136,"@RealFrnkPhister Even though @PGA_JohnDaly's got more ex-wives than @PGATour majors, I'm happy for that washed-up mess... #Not!! #Blocked",1,1,9.66963435300022
137,@rebeldomm Ucan MAKE MONEY #TWEETING this info w/ new app||http://t.co/Q2WB7riAvK <-News ||https://t.co/cpJZkEgNe7 http://t.co/zfGtuuH8Pj,0,0,9.52033375999963
138,Take me tooooo church #not,1,0,7.642241200999706
139,"A 'republican move' which will 'effectively rob the royals'. Kate's spending 32k on1meal, who is being robbed? #irony http://t.co/OTbeWggbTJ",1,1,13.064235779999764
140,#obama @DemocratWire announce special urgent package for #Pakistan .. supported by @GOP to enhance their fight against obscurantists. #NOT,0,1,10.808895725000184
141,@bwinter Shirota Yu and... Inoue Yoshio? He was in Mozart! apparently.,0,0,10.584489775999828
142,"Looking for quality music check> @215KKastilano hot record ""What About"" https://t.co/uORTl9eFBO",0,0,7.219438129999617
143,"how is it possible that somebody so interesting is also so, so, so boring? #irony #what",1,1,8.195516302000215
144,"@Pier1984_ Not going this time, we might have a chance! Fool me once, shame on you, fool me twice..... #fuckthat",0,0,7.48441086100047
145,@dzmilner Minky Wale tail fritter for price of a bijoux flat in Port Talbot.,1,0,9.644200474999709
146,".@ibnlive is the first to cut to ads during primetime to proudly announce that they're ""putting journalism first"". #Irony #NLprimetime",1,1,7.692926952999187
147,".@ChrisBrett2 @/RBRNetwork1 @GaryBlackal @DiveConLFP I think it's your white skin. Or ""racist DNA"". He's a geneticist too, did ya know? #not",1,1,12.964216631999989
148,#hi #good #morning #instadaily #snapchat #selfie #comment # #sleep #do #not #wake #up @ Happy http://t.co/PTs2oMnYy6,1,0,9.471822374000112
149,I JUST WANT TO BE DONE WITH FINALS #4hoursleft,0,0,6.631709909000165
150,"1 bed flat #ToLet £550 pcm (£127 pw)|Humphrey Middlemore Drive, Harborne, #Birmingham B17|http://t.co/QHYcB5zKEv",0,0,7.050488484000198
151,So there used to be a crossfit place here.... #irony #pizzawins http://t.co/9BDkxT9GFJ,1,1,9.20370779299992
152,When I start singing songs from Once More With Feeling to myself while at work... #Buffymusical #stuckinmyhead,0,0,7.290609959999529
153,"I'm heading off, but need to say this! ""Just because I am concerned for my country, and it's people-Does #NOT make me a racist! #Terrorists",1,0,10.003045602000384
154,Work hard in silence; let success make the noise.,0,0,8.378911142000106
155,@MJibranNasir @SaminaSays now what has he said/done??,0,0,5.968669085999864
156,Watching Alison Jackson's portfolio of work #eurobest2014 seems she's cracked it. Celebrity + stunt = #viral #sarcasm,1,1,10.509630601000026
157,Spending the majority of my day in and out of the doctor has been awesome. #sarcasm,1,1,6.53432812400024
158,@anthonyboutall - p.s. strong tweet. particularly Horatio's involvement in the matters #bloodlinecontinues xxx,0,0,8.988945835999402
159,@TheStarPhoenix #spnews #yxe I hope you weren't driving when you took that picture. #irony,1,1,8.89801128200088
160,My beautiful Belles #3daughters#lucky #me #havefun @ Wicklow 🌁 http://t.co/efbHmmLgEw,0,0,6.997502767000697
161,"@Tesco Yeah thanks for messing me about and then not delivering on the product, i feel really great about how this went down!! #Not #Thanks",1,1,7.805553571999553
162,"@folieadang aha, but white girl drinks make me 'so so cray tipsy'",1,0,9.952853662000052
163,This is definitely me! 😁|#me #sarcastic #sarcasm #ecards #ecard #somecard #tease #funny #lol... http://t.co/Q1joezvW9u,1,0,10.085095573999752
164,Christmas alone😊 how nice #not,1,1,7.520021311000164
165,work Wednesday-Sunday .. #yay #not #moneytho 😩😭💰😒,1,1,8.317319587999918
166,@LariatOfHestia: Gavy is one rude motherfucker. *Subtweets me* *Calls me a motherfucker* #Irony,1,1,10.440379543000743
167,"Access to housing is not a fundamental human right, according to Ontario courts: http://t.co/ykf7vB53RM #onpoli #TOpoli #cdnpoli",0,0,5.4321806600000855
168,"@DuaneBougard: Been friendzoned too many times in my life, the perks of being the good guy #Sarcasm #Lifeall my life this has happened",1,1,8.368153140999311
169,@manicsue: You want to see something Irish!!Of all the reasons to be closed 😂😂😂 http://t.co/ePyGvA9pwU #irony,1,1,8.743831746000069
170,And then my sister should be home from college by time I get home from babysitting. And it's payday. THIS IS A GOOD FRIDAY,0,0,6.950931338999908
171,"Oh dear, some people don't get #irony 😳",1,0,6.813960968999709
172,Yay for Fire Alarms at 3AM #not,1,1,7.229399949999788
173,"I just drank a healthy, homemade, all fruit smoothie...in a @Budweiser beer glass. #irony",1,1,9.10800462499992
174,Should I buy these? And become a full time hipster? Lol! #NOT..... http://t.co/bhSSX3lVNh,1,1,8.268209935000414
175,Just paid $2.59 for gas! #ThanksObama #sarcasm,1,1,7.844667676999961
176,You are most welcome! Loved the post :D @_ladyinviolet,0,0,5.214916277999691
177,Can't take my eyes off you|http://t.co/cKYk9vXewc via @YouTube,0,0,6.714186590999816
178,I am so ready for Monday. 🙆 #sarcasm,1,1,6.349256323000191
179,@RoughHouseSGW rollins was so pissed off haha,1,0,7.053598049999891
180,@davemrlean I do love a chilled night in. Saves having a hangover to😂 thank you hun X,0,0,5.3394414710001
181,@SurianibteAbu if it got the attention of the smartass to comment that.. Didnt it work anyway?? #irony,1,1,9.159367445000498
182,When you're sick and you feel bad for your cells cause they're fighting hard for you. #blessed #appreciative #sarcasm #kinda,1,1,7.790661192000698
183,Does this look properly #shaded?? I think #not :-(|#shading #techniques #cube #3d #view #learning #damn I #suck #Sob! http://t.co/VYWHaogBz9,0,0,7.872520619999705
184,Company profile FORGET ME NOT PET CEMETERY - http://t.co/QSMOF8f0X4 #FORGET #ME #NOT #PET #CEMETERY,0,0,7.418953901999885
185,@onedirection guys!!! you've just smashed it!! #WhereDoBrokenHeartsGo #XFactorFinal,0,0,8.066976539999814
186,i wanna be at home already,0,0,6.004797574999429
187,Just realized my last final is tomorrow. FAAAAA-,0,0,6.054765424999459
188,@ambika1900 @sankrant @CChristineFair @JTMondal @Al_Muwa7id Christian Europe translated Islamic manuscripts #Irony http://t.co/0hXEQig7hM,1,1,9.699182257999382
189,Aaaaaand now I've found out that Chrome slows down downloads when the screen saver activates. Just makes me love it more #sarcasm,1,1,7.952986638999391
190,The fact that this time next week I'll be getting my wisdom teeth out 😖🙊 #chipmunk,0,0,7.139051097000447
191,@Wallace17_daKid Way to lay out yesterday and put it all on the line #GoodLeader #Sarcasm,1,1,9.82064331700076
192,Two years later & gingerbread house making still makes me cry.,0,0,7.207072276999497
193,Amar Singh gives A+ rating to the Modi govt but Arun #Shourie says more is said than done in present govt #Irony #Politics,1,1,9.203119757999955
194,@ardhow @Jmroberts343Jmr @Squarehighways |Thats a twist|Algorithms to cause more congestion & increase pollution|Too bizarre to be true #not,1,1,10.378703764999957
195,@JasminHadasah #sarcasm is a service I offer.,1,0,9.16738508599974
196,http://t.co/biWk2vGWPX #PhatSexyAss #Picnic Picnic Porked Tiffany,0,0,10.181510136000725
197,I'm absolutely positive that Coaches love it when parents tell them how to coach and run their program. #sarcasm #NOT #sticktoparenting,1,1,7.408068955999624
198,Nice touch. All the bar staff in the ground wearing #saintsfc t shirts,0,0,7.555973878000259
199,@GaryLineker trust me it will be out of form Scandinavian reef again to. @ChampionsLeague do love @MCFC I see😒🙈 #irony #FCBarcelona #mcfc,1,1,8.963899512000353
200,i literally love when someone throw me in at the deep end #irony #tough #life,0,1,7.464082084999973
201,"Agree with that... #we #are #not #mind #readers #haha||#Repost 9gag ⁰You may think we are, but we are... http://t.co/PEUz57XHmD",1,0,8.231562983000003
202,Day ninth December to have a pint at the boars head|#not really still in bed 😊 http://t.co/H4XoH4jpwc,1,0,9.042377324999508
203,Speed cameras in Whipton by village shops. & yes it Takes 5 police officers!! 🚔 #waste #of #money #does #not #take #five #individuals 😂🚨🚓,1,0,8.89037866200033
204,Picked an excellent day to get my hair done 😒 #sarcasm,1,1,5.906152684000517
205,@GMA his daughter is painting his toes! That is a parenting WIN in my book.,0,0,5.377463675999934
206,Can't say no to that @mikebrown_15 try now. Lets go @QuinsRugbyUnion we can do this #COYQ,0,0,6.216095834000043
207,"ABC Takes A Look At ""The Turkey Song"" by @DickieStickhead - Make It A Classic #Thanksgiving - http://t.co/TMR5Zv5wu1",0,0,7.769864040000357
208,Waking up with a pounding headache is just what I need for this final #sarcasm,1,1,6.172650106999754
209,Can always count on you to speak to me on here then delete the messages so It looks like I'm talking to myself. 😒 @TristanReece_,1,0,8.712143048999678
210,Stop by and pick up Alexandra's book with a coupon! http://t.co/7CIq1JgQ6X,0,0,6.988547775999905
211,@reisawal I swear we must be twins,0,0,6.584092056999907
212,Some days are just better than others..,0,0,5.824650959999417
213,"After getting a total of 4 hours of sleep in 2 days, I FINALLY got good sleep last night😁",0,0,7.40759459399942
214,"Her name is not Superwoman, Wonder Woman, nor Dorothy from the Wizard of Oz. Women of Excellence https://t.co/iAFycyWIwC",0,0,9.077925892000168
215,I didn't realize Boston Coach also operated in Chicago #irony #brands,1,1,8.557964975000687
216,"@MaraAzzurra89 and that ""somebody"" thought you were Padoin sister LoL !!! #SarcasmFail",1,0,7.208869390000473
217,Once again @BarackObama is re writing history re: #CubaEmbargo ! *primal scream* #tcot,0,0,7.266222895000283
218,"Wow: Look what the NFL Rams player who did ""Hands Up, Don't Shoot"" pose has been arrested for | http://t.co/FhO7lcmvon via @po_st #ferguson",1,0,10.720979476999672
219,Someone needs to stop me before I kill someone 😡 love waking up in the worst fcking mood #Not,0,1,9.427731402000065
220,What to do with that old #motherboard you have laying around. #NOT http://t.co/RjtcaMq9Gz #guitarpicks,0,1,8.638510852999389
221,Joe Cole just casually walking past...,0,0,5.388473788000738
222,Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!,0,0,6.898934349999763
223,@dsobek No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm,1,1,7.693125392000184
224,Never seen the gym so packed,0,0,8.169256120000682
225,❓❓GOT MENTIONS ❓❓||#MGWV #AutoFollow #RETWEET #RTMUZZA #TEAMFOLLOWBACK #TFBJP #500aday #RT2GAIN ||⏩ @TwitWhizz ⏪| |WHOS WANTS TO BE NEXT?,0,0,7.574261497999942
226,Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice,0,0,6.889823102999799
227,"Wishing everyone a Happy, Healthy, and Prosperous New Year!!!",0,0,4.801691906000087
228,"@Esmerodo @MonteMcNaughton @MacLeodLisa Yes, and conventional taxis drive verrrry safely. #pfft #sarcasm",1,1,6.731934686999921
229,"Just ranted on and the moment I'm about to hit send, my ipod just died. #greatmorning #NOT",1,1,5.712210803999369
230,30 week scan #not #long #now #exciting #memory #all #good #happy #clear #baby #boy @ Portlaoise... http://t.co/CLfUfZ3vdF,0,0,7.136455202999969
231,@cnsnews Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm. Need to keep at least one promise.,0,0,9.962722038999344
232,i just enjoy throwing up #not #hatethis #sick #wanna #go #to #school #for #once #take #me #away,1,1,9.018253654000546
233,@GazzaDowns I actually think he needs to use the youngsters in this reincarnation #irony,1,1,9.451413996000156
234,What a golden morning. 😒 #not,1,1,6.686272343999917
235,Sleep. SLEEP YOU STUPID IDIOT I WANNA LEAVE MY ROOM,0,0,6.791489089000606
236,LIBERAL/#LEFTISTS USE #RACIST/SEXIST #LABEL FOR |#DISLIKES|MSNBC host Ed Schultz said RACIST #NOT to SUPPORT demand for #MINIMUM WAGE|#SAD,1,0,10.243795423999472
237,Read at http://t.co/HbeAb2hklW the news '#Obama: #The #American #way #of #life #is #not #a #gift',1,0,9.87448175999998
238,Really missing my momma today.. More than usual. I don't think today will be a good day,0,0,7.112573811000402
239,"@davidwhite_ Nevermind that, but do pray tell,would Scherzy still play Grizabella?",0,0,9.041628471999502
240,Everyone wants the truth but nobody wants to be honest... #irony,1,1,8.47198534800009
241,I won't be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election's. http://t.co/Ohgg9jQ6hJ,0,0,8.44444377400032
