id,text,prediction,true_label,time_taken
21,Exam na jud. Merry christmas. ||#Sarcasm|#KillUsSlowly,1,1,9.707116089004558
22,The definition of #IRONY would be if a 77-year-old rapper went #viral and took #BITCOIN mainstream. Maybe only way #babyboomers will buy in.,1,1,9.885563628020464
23,Pretty excited about how you gave up on me. File Under: #sarcasm,1,1,7.385339535016101
24,Who told the #hipsters that #irony was a thing of the Clinton years? Do they not carry history books in used bookstores in #brooklyn ?,1,1,9.472913950012298
25,@bigedh456 u know that. How u doing??,0,0,7.823138147999998
26,@LukeLPearson hmm... let me think about that #sarcasm,1,1,7.28527312798542
27,"If you wanna look like a badass, have drama on social media #not",1,1,9.889829363004537
28,How dare Charles Barkley have an intelligent conversation about race. #sarcasm #CharlesBarkley,1,1,8.673050108976895
29,"@LaurenBailes I think the general rule is, if it's open all night, pull an all-nighter.",0,0,7.20817347598495
30,Natalie Prass - Bird of Prey: http://t.co/n7YgEkpr4l via @YouTube,0,0,9.680322311993223
31,Nooooooooooo again it's on!!! #PickANewSong #CantStandIt,0,0,6.32851765799569
32,"Being a hipster now is so mainstream. Oh, the irony. #hipster #irony",1,1,8.226859205024084
33,@BunnyDhillon17 exactly and we are fighting like animals,0,0,8.979080971999792
34,http://t.co/PfJ92w4CwZ #TeenAnalCasting #Top Top 50 Christian Songs For 2012,1,0,9.133088617003523
35,The girls on #SororitySisters thought they'd get rich and famous but instead they be like... http://t.co/yGnRtq0tVy,1,0,8.45752484901459
36,"Speaking of #country #music albums, anyone else think #SundownHeavenTown feels more like a #TimMcGraw album than, say, his previous three?",0,0,8.023838548979256
37,http://t.co/fepZHFy79Z #TeenAnalCasting #Sex Sex and the City 2 Movie Casting Auditions NYC Summer 2009,1,0,12.563360386004206
38,"season 6 episode 3 carries outfit, simple & chic 👌 http://t.co/QuliJvFNdK",0,0,7.257020889024716
39,Well got the truck buried today perfect way to start a rainy Wednesday work day off #not #annoyed #pissed,1,1,7.5944794270035345
40,"On the train and surrounded by posh people, I'm so at home! #not #stickoutlikeasorethumb",1,1,9.565600040979916
41,Stupid #doctors visits is gonna bury me!! Now that's #irony,1,1,9.051310533977812
42,"Love the way @virginmedia says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony",1,1,8.461855244997423
43,Planning a vacation instead of studying.... My priorities are in line. #NOT,1,1,8.617640265001683
44,Dan said he's going to have a sign for me at the airport when I fly in lol #SoCute #3MoreWeeks,0,0,6.870875913009513
45,You decide to go on vacation without me sleep? Reaaaal nice. #considerate #not 😒💤,1,1,7.957545076991664
46,@ChainAttackJay No sugar during christmas time? :(,0,0,6.497210757021094
47,Can't wait to have an afternoon schedule because of you. It's gonna be so much fun #not,0,1,8.590068185993005
48,@siddharth_0703 180 dead on 26/11 n more than 10k our ppl killed in terror attacks till date but not 1 paki show sympathy 2 them #irony,0,1,8.410417245991994
49,the ONLY time a crime becomes a federal crime @RBRNetwork1 @TheOldBreed1775 @Joseph_WarrenDR @jus1314tin @IndyEnigma @CoutoPanda,0,0,7.733113421010785
50,this music is for the people and not for the money. peace and love. http://t.co/jPHID2P2Wc #KINGLIFE,0,0,10.224935928999912
51,Rangers league game with Alloa moved because of the Petrofac Cup final in April... #irony,1,1,8.647799127007602
52,How to Find a Life Coach (& the questions you need to ask before hiring one) http://t.co/8qgrXywmNe via> @DrGaryWood,0,0,7.50398130499525
53,I wonder what was the holiday rituals for true Africans,0,0,9.921941108012106
54,Been at the ER now since 10... #yay #not,1,1,8.226076643011766
55,@LanceMedow Suhs been clean for 2 years and has only been in the league for five don't act like he was dirty for 10 years#not biased my ass,1,0,10.769229967001593
56,"@StevePulcinella @Coseph05 thank you studs for perfecting and teaching my bench, respectively. Props on form from lifters in AL. #DYEL",0,0,7.384489075979218
57,Haley approves of her new hammock 🐭 #ratsofinstagram http://t.co/yvggcaPChg,0,0,8.012530296022305
58,"30 years on, people still haven't got justice they deserve. #BhopalGasTragedy Yet another brilliant job done by the Americans #sarcasm",1,1,8.288149469008204
59,"Pips who drop out of school n have Kirya as 'eir role model tht ey wana sing too..guy spix Portuguese,French,english...#Not a school dropout",1,0,10.57953066698974
60,Free Pets and Animals Books #freebiebookdownload http://t.co/yL9ads7Cyf #Pets,0,0,10.855992863012943
61,@PFF_Pete There will be no next employer in NFL for Trestman. He was a disgraceful hire and never stood a chance.,0,0,6.628886557009537
62,Loooovvveeeeeee when my phone gets wiped -.- #not,1,1,6.291040097014047
63,Painting all cops with a broad brush because of the actions of a few is the same logic racists use. #Irony,1,1,10.539468581991969
64,Don't know if I can handle this crazy 11-2 shift. It's so long I might pass out on the job! #sarcasm,1,1,7.86673807099578
65,I just love being ignored😊|#not😒,1,1,7.43959910099511
66,"#Irony RT @West1Jess: If you're going to give someone a scathing, 1-Star review for poor grammar, FFS use proper grammar.",1,1,9.50484291400062
67,Produce Mobile Apps #not http://t.co/3OV57ZhqcH http://t.co/wX1DbI8W9M,1,1,13.030584916996304
68,Decide that you want it more than you are afraid of it. -Bill Cosby|#irony,1,1,9.499795054987771
69,"Finally finished the first season of #VeronicaMars. Move over, #CliffHuxtable. Keith Mars is the new sheriff--er, ultimate #TV dad--in town.",0,0,7.6529293800122105
70,Merry Christmas to all those soldiers out there that couldn't make it home! I love you all ❤,0,0,6.549291875009658
71,About as relevant as Michael Sam and Jason Collins. RT @eonline: Major League Baseball umpire Dale Scott comes out as gay.,1,0,9.949540792993503
72,Getting Final Jeopardy correct on Kids Jeopardy boosts my self-esteem,0,0,6.500369303015759
73,itsfunny bc people think im quiet|but im just listening toeveryones convos|and figuring out ur weaknesses|todestroy u later in life #sarcasm,1,1,9.484068418998504
74,"Woke Up , showered , made a lunch and got ready for work only to realize that I have the whole weekend off. 😅",1,0,9.440657169994665
75,@bencasselman @davidmwessel @PaulKrugmanBlog @TheDailyShow @DemocracyNow How many of those jobs earn #middleclass wages? #Economics #Math #Z,0,0,8.322439593001036
76,I reckon straight women fancy victoria secret models more than straight men do #victoriasecret #irony,1,1,8.079803692991845
77,Incredible insight on the @VIKTORIAMODESTA #bornrisky campaign: http://t.co/9UJQRmsKJm #amputee #movement #equality #art #prosthetics,0,0,7.205146279011387
78,Love #hiphop mix tapes or have a mixtape to promote check out http://t.co/p3gz74UIhG follow them on twitter #undergroundhiphop,0,0,6.585308484995039
79,"Extended cut ""NICHA"" https://t.co/qdzpcuRqc1 #trailer #spoof #film #dramatic #action #film2014 #youtube #fightscenes",1,0,9.86092747602379
80,@NormanWalshUK Stunning work. #british #textiles #footwear #madeinbritain #not-a-nike-clone,0,0,7.276303474995075
81,@PotPolitics @foxnewspolitics Sent it but too slow. I had already posted.,0,0,8.48819998302497
82,#FEMALECONDOM #anally #vaginally #prevent STD's/HIV/pregnancy #latex #free #NOT #Restrictive/tight #women/gay men http://t.co/KOZkgTpgca,0,0,7.970730272005312
83,Little cutie #Chico #Dog #Doggy #Puppy #Sweet #Cute #UK #Black #Biscuit #Not #Mine #Mini #Miss #My http://t.co/FklIanJqox,0,0,10.530277234996902
84,@GlobalGrind Niagra Falls tho... Really? #irony #LOL,1,1,7.6067289280181285
85,"If we win against Poland and Scotland, does that put us 65th in the world rankings. @YouBoysInGreen @FAIreland #Sarcasm",1,1,7.753224952000892
86,#Myanmar #men #plead #not #guilty to #murder of #British #tourists. http://t.co/flrKr3H6Kl via @reuters,0,0,7.972374656994361
87,"Since the tribunal was established 14 years ago, no complaint against the intelligence services has ever been upheld. #trustthesystem #not",1,1,8.174053763010306
88,@LadySandersfarm: Garner protesters chant 'F*ck Fox News' despite Fox agreeing with them http://t.co/GWIS4hZAI6 #EricGarner #Irony,1,1,10.207639173982898
89,"@TheOliverStone After 1989, why did NATO need to expand?",0,0,6.144280487002106
90,The #Irony of playing this song on my way to #work |#NoMoney #PartTimeCooks blackmossptc thanks for... http://t.co/n9b7T2Xj84,1,1,9.80480056500528
91,You are taking your responsibilities so seriously today that i... More for Leo http://t.co/HJ6TebH4o6,1,0,9.741772214998491
92,@RozieBreen @CllrKWakefield @tomriordan @GaryVerity @BBCLeedsif we get it right for business the trickle down fairy will do the rest #NOT,0,1,9.338680187996943
93,can you not understand that not EVERYTHING is about the President? @RBRNetwork1 @goteamslots @BrianBullinger @jtarleta53,0,0,7.8886340470053256
94,When you're in the doctors waiting room and hear a baby in the back screaming her lungs out is always a reassuring feeling #not,1,1,8.953246404998936
95,"Well now the festive season has begun, let's take a moment to reflect on how much more royalties Slade and Wizard will get #sarcasm",1,1,8.670633861009264
96,"The last day of the year and I will be tweeting on my major highpoints of the year ...good, bad and ugly",0,0,8.411608110007364
97,MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real. 😥@NannyProbss,1,0,7.436707555985777
98,"@CrizzArce happy new year, da! Thanks sobra for this year 👍👍",0,0,5.8267539749795105
99,WATCH: #Megatron from #Transformers Rant About Social Media http://t.co/M9F1MWufXH #Irony,1,0,8.640207714983262
100,@playstation @sony #not #working when are we able to download games we paid in good faith? #psn start working again? http://t.co/MVSikoFvBl,0,0,6.728143460990395
101,I just wrote a 13 page paper... I was awfully tired when I was writing it and now I can't sleep. #irony,1,1,8.947378738987027
102,@CMBaseball41 happy birthday Skip! We will always love you! #Phillies #legend,0,0,6.526206218986772
103,"or a trout, or northern pike|@brownbearmike1 @RBRNetwork1 @Anan_VII @Dolphin__Man @Graves9",0,0,6.760675883007934
104,One of my favorite things to do is to make people wonder...it was completely unintentional but buying Bogs mud boots in a dress will do it,1,0,8.818777145002969
105,"Watching Sanjay, @JimPeteHoops ... Getting the start vs. Butler and liking what I see! #Minny",0,0,5.645800643978873
106,There's no better way to start the week than to get your wisdom teeth taken out at 8 am!!! #not ☺😊😳,1,1,8.126185913017252
107,The most exciting way to start a Friday: a presentation on structurally deficient bridges. #sarcasm #lobbyinglife,1,1,7.016608092992101
108,New shirt #new #shirt #im #sorry #its #just #i #literally #do #not #care #at #all http://t.co/4L8inLJg9N,1,0,9.44988813000964
109,@terry_legg @SR_Duncan @KateOnTheGo It wasn't for one person. It was a business expense.,0,0,7.260681026993552
110,HAHAHAHA!! Oops.......I'm addicted to @OneMoreJoke Tweets sooo FUNNY! You Got to follow him for #HILARIOUS #SARCASM #tweets #RT.,0,0,6.724571357975947
111,@BBCiPlayer @EndorProds @mrmichaelball absolutely loved it! Well done all involved!,0,0,5.3633336550265085
112,"@lnritter_ That was the case, not the recording.So comparing the two is apple & oranges.",0,0,7.617885431012837
113,Wow...lol||Need cash in your hands today? Go to http://t.co/Mn8psbZpFH||#workfromhome #not #wun #not #mca... http://t.co/2ST4Esm0xK,1,0,10.556302526994841
114,At least I don't have to clean the floor,1,0,9.057592583994847
115,Incidentally the foreword for movie #BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied. #Irony,1,1,13.43795318499906
116,@RadiNabulsi Our 3 losses followed bye weeks & an FCS team. Do we get rid of those next year? #sarcasm,1,1,9.585411200998351
117,#AskSuperwomanLIVE if you could swim in any liquid besides water what would you swim in?@IISuperwomanII |4,0,0,8.922095993999392
118,One of the most embarrassing losses @GoPittFootball Ever. #WTF,1,0,9.61524954700144
119,@ProFootballTalk untrue - its Cutler's fault,0,0,7.274892285000533
120,#Malala Yousufzai receives #NobelPeacePrize and #Pakistan ranks in top 10 dangerous countries !!! #irony,1,1,11.708195636980236
121,http://t.co/cbS3YfyKGw #Not so Ugly Christmas Sweater red with red snowflakes & sequins cardigan 1X XL http://t.co/Cy19OKfojm,0,0,9.121258347004186
122,Testing water temperatures #excitingtimes #Not,0,1,8.241227580991108
123,Waking up with your cat attacking your hand is always delightful..... #not,1,1,8.26245214699884
124,"May not have hung out with you as much as some people, but every time we did it was a blast! You... http://t.co/Ikgz8u9Fos",0,0,8.858897451020312
125,@SenWarren the #USA is #NOT a #Democracy. The #USA is a #Republic from of #Goverment! Do you #Know #what the #Pledge of #Allegiance say's?,0,0,10.796117833990138
126,I blame my mom. Mother of the Year #sarcasm,1,1,7.345042208995437
127,Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. #irony,1,1,9.788239304994931
128,"@GlenjiUTLR @JoshStevo95 To be fair, you didn't use the mandatory #sarcasm hashtag :P",1,0,6.684555359999649
129,"'I like the hope Jan Ellis writes with, the precision of the prose, and also the #humour and #irony she brings.' http://t.co/mevDxiqijg",0,0,6.790524851996452
130,Girls just wanna have fun#work#not#friends#only#dance#drinks#antennagrouprocks by mariag... http://t.co/7vN6UqpvQE http://t.co/hVxMXRdktM,0,0,9.009761613007868
131,"The Bay Area storm is so big that tons of people's work was canceled today, causing me to be early to mine. #irony #stormageddon",1,1,9.313922606990673
132,@pattistanger I'm from the UK and I honestly think your a goddess! I love how you speak your mind but have a gentle side. #love #PattiKnows,0,0,7.466066299006343
133,Leaving whilst its dark is fun. #not,1,1,8.475532304000808
134,@YasminaBen1 please note #sarcasm in last tweet before you kill yourself ;) many good pros including @BalancePhysio can show you best usage,1,0,11.24609409601544
135,@rioferdy5 my mum to be back with us for Xmas 🎄,0,0,7.1322487329889555
136,"@RealFrnkPhister Even though @PGA_JohnDaly's got more ex-wives than @PGATour majors, I'm happy for that washed-up mess... #Not!! #Blocked",1,1,9.73671192699112
137,@rebeldomm Ucan MAKE MONEY #TWEETING this info w/ new app||http://t.co/Q2WB7riAvK <-News ||https://t.co/cpJZkEgNe7 http://t.co/zfGtuuH8Pj,0,0,7.851100899017183
138,Take me tooooo church #not,1,0,8.684128156019142
139,"A 'republican move' which will 'effectively rob the royals'. Kate's spending 32k on1meal, who is being robbed? #irony http://t.co/OTbeWggbTJ",1,1,11.482594304980012
140,#obama @DemocratWire announce special urgent package for #Pakistan .. supported by @GOP to enhance their fight against obscurantists. #NOT,0,1,10.108194824017119
141,@bwinter Shirota Yu and... Inoue Yoshio? He was in Mozart! apparently.,0,0,9.58809926797403
142,"Looking for quality music check> @215KKastilano hot record ""What About"" https://t.co/uORTl9eFBO",0,0,6.759666660014773
143,"how is it possible that somebody so interesting is also so, so, so boring? #irony #what",1,1,9.268444406974595
144,"@Pier1984_ Not going this time, we might have a chance! Fool me once, shame on you, fool me twice..... #fuckthat",0,0,9.522165592003148
145,@dzmilner Minky Wale tail fritter for price of a bijoux flat in Port Talbot.,1,0,10.92231619299855
146,".@ibnlive is the first to cut to ads during primetime to proudly announce that they're ""putting journalism first"". #Irony #NLprimetime",1,1,7.618959679995896
147,".@ChrisBrett2 @/RBRNetwork1 @GaryBlackal @DiveConLFP I think it's your white skin. Or ""racist DNA"". He's a geneticist too, did ya know? #not",1,1,11.352950282976963
148,#hi #good #morning #instadaily #snapchat #selfie #comment # #sleep #do #not #wake #up @ Happy http://t.co/PTs2oMnYy6,1,0,9.398785435012542
149,I JUST WANT TO BE DONE WITH FINALS #4hoursleft,0,0,6.642648842011113
150,"1 bed flat #ToLet £550 pcm (£127 pw)|Humphrey Middlemore Drive, Harborne, #Birmingham B17|http://t.co/QHYcB5zKEv",0,0,7.908018824993633
151,So there used to be a crossfit place here.... #irony #pizzawins http://t.co/9BDkxT9GFJ,1,1,10.518326882011024
152,When I start singing songs from Once More With Feeling to myself while at work... #Buffymusical #stuckinmyhead,0,0,8.945681929006241
153,"I'm heading off, but need to say this! ""Just because I am concerned for my country, and it's people-Does #NOT make me a racist! #Terrorists",0,0,9.719886915991083
154,Work hard in silence; let success make the noise.,0,0,6.775971399998525
155,@MJibranNasir @SaminaSays now what has he said/done??,0,0,7.177781286009122
156,Watching Alison Jackson's portfolio of work #eurobest2014 seems she's cracked it. Celebrity + stunt = #viral #sarcasm,1,1,9.420273188006831
157,Spending the majority of my day in and out of the doctor has been awesome. #sarcasm,1,1,6.961028445977718
158,@anthonyboutall - p.s. strong tweet. particularly Horatio's involvement in the matters #bloodlinecontinues xxx,1,0,11.595244719006587
159,@TheStarPhoenix #spnews #yxe I hope you weren't driving when you took that picture. #irony,1,1,9.27616708399728
160,My beautiful Belles #3daughters#lucky #me #havefun @ Wicklow 🌁 http://t.co/efbHmmLgEw,0,0,8.062048120016698
161,"@Tesco Yeah thanks for messing me about and then not delivering on the product, i feel really great about how this went down!! #Not #Thanks",1,1,7.733666676998837
162,"@folieadang aha, but white girl drinks make me 'so so cray tipsy'",1,0,9.320923402992776
163,This is definitely me! 😁|#me #sarcastic #sarcasm #ecards #ecard #somecard #tease #funny #lol... http://t.co/Q1joezvW9u,1,0,9.72267688298598
164,Christmas alone😊 how nice #not,1,1,8.240842845989391
165,work Wednesday-Sunday .. #yay #not #moneytho 😩😭💰😒,1,1,10.623023680993356
166,@LariatOfHestia: Gavy is one rude motherfucker. *Subtweets me* *Calls me a motherfucker* #Irony,1,1,9.023146482009906
167,"Access to housing is not a fundamental human right, according to Ontario courts: http://t.co/ykf7vB53RM #onpoli #TOpoli #cdnpoli",0,0,7.1819824980048
168,"@DuaneBougard: Been friendzoned too many times in my life, the perks of being the good guy #Sarcasm #Lifeall my life this has happened",1,1,8.67805357000907
169,@manicsue: You want to see something Irish!!Of all the reasons to be closed 😂😂😂 http://t.co/ePyGvA9pwU #irony,0,1,5.884543037012918
170,And then my sister should be home from college by time I get home from babysitting. And it's payday. THIS IS A GOOD FRIDAY,0,0,7.7439306729938835
171,"Oh dear, some people don't get #irony 😳",1,0,7.007027530984487
172,Yay for Fire Alarms at 3AM #not,1,1,7.473553012998309
173,"I just drank a healthy, homemade, all fruit smoothie...in a @Budweiser beer glass. #irony",1,1,8.22476291199564
174,Should I buy these? And become a full time hipster? Lol! #NOT..... http://t.co/bhSSX3lVNh,1,1,9.78829025401501
175,Just paid $2.59 for gas! #ThanksObama #sarcasm,1,1,8.730410505988402
176,You are most welcome! Loved the post :D @_ladyinviolet,0,0,6.468037546001142
177,Can't take my eyes off you|http://t.co/cKYk9vXewc via @YouTube,0,0,8.488550760986982
178,I am so ready for Monday. 🙆 #sarcasm,1,1,6.600783454021439
179,@RoughHouseSGW rollins was so pissed off haha,1,0,7.564285752014257
180,@davemrlean I do love a chilled night in. Saves having a hangover to😂 thank you hun X,1,0,7.929825480998261
181,@SurianibteAbu if it got the attention of the smartass to comment that.. Didnt it work anyway?? #irony,1,1,8.55941760900896
182,When you're sick and you feel bad for your cells cause they're fighting hard for you. #blessed #appreciative #sarcasm #kinda,1,1,9.632435393024934
183,Does this look properly #shaded?? I think #not :-(|#shading #techniques #cube #3d #view #learning #damn I #suck #Sob! http://t.co/VYWHaogBz9,0,0,9.534743897995213
184,Company profile FORGET ME NOT PET CEMETERY - http://t.co/QSMOF8f0X4 #FORGET #ME #NOT #PET #CEMETERY,0,0,8.946023334981874
185,@onedirection guys!!! you've just smashed it!! #WhereDoBrokenHeartsGo #XFactorFinal,0,0,5.893106403003912
186,i wanna be at home already,0,0,5.110427137988154
187,Just realized my last final is tomorrow. FAAAAA-,0,0,6.659372583992081
188,@ambika1900 @sankrant @CChristineFair @JTMondal @Al_Muwa7id Christian Europe translated Islamic manuscripts #Irony http://t.co/0hXEQig7hM,1,1,10.996071024012053
189,Aaaaaand now I've found out that Chrome slows down downloads when the screen saver activates. Just makes me love it more #sarcasm,1,1,7.39922337999451
190,The fact that this time next week I'll be getting my wisdom teeth out 😖🙊 #chipmunk,0,0,8.399409075995209
191,@Wallace17_daKid Way to lay out yesterday and put it all on the line #GoodLeader #Sarcasm,1,1,8.253063355979975
192,Two years later & gingerbread house making still makes me cry.,0,0,7.7783244290039875
193,Amar Singh gives A+ rating to the Modi govt but Arun #Shourie says more is said than done in present govt #Irony #Politics,1,1,9.406301432987675
194,@ardhow @Jmroberts343Jmr @Squarehighways |Thats a twist|Algorithms to cause more congestion & increase pollution|Too bizarre to be true #not,1,1,7.8257968130055815
195,@JasminHadasah #sarcasm is a service I offer.,1,0,10.206839631020557
196,http://t.co/biWk2vGWPX #PhatSexyAss #Picnic Picnic Porked Tiffany,0,0,10.407668330008164
197,I'm absolutely positive that Coaches love it when parents tell them how to coach and run their program. #sarcasm #NOT #sticktoparenting,1,1,6.6618616429914255
198,Nice touch. All the bar staff in the ground wearing #saintsfc t shirts,0,0,6.9273305849928875
199,@GaryLineker trust me it will be out of form Scandinavian reef again to. @ChampionsLeague do love @MCFC I see😒🙈 #irony #FCBarcelona #mcfc,1,1,10.05413606899674
200,i literally love when someone throw me in at the deep end #irony #tough #life,1,1,9.832991578005021
201,"Agree with that... #we #are #not #mind #readers #haha||#Repost 9gag ⁰You may think we are, but we are... http://t.co/PEUz57XHmD",0,0,7.730046282988042
202,Day ninth December to have a pint at the boars head|#not really still in bed 😊 http://t.co/H4XoH4jpwc,1,0,10.378300081996713
203,Speed cameras in Whipton by village shops. & yes it Takes 5 police officers!! 🚔 #waste #of #money #does #not #take #five #individuals 😂🚨🚓,1,0,9.211065051989863
204,Picked an excellent day to get my hair done 😒 #sarcasm,1,1,6.926973591995193
205,@GMA his daughter is painting his toes! That is a parenting WIN in my book.,0,0,7.479613483999856
206,Can't say no to that @mikebrown_15 try now. Lets go @QuinsRugbyUnion we can do this #COYQ,0,0,7.256974963005632
207,"ABC Takes A Look At ""The Turkey Song"" by @DickieStickhead - Make It A Classic #Thanksgiving - http://t.co/TMR5Zv5wu1",0,0,7.565462855010992
208,Waking up with a pounding headache is just what I need for this final #sarcasm,1,1,7.275960963976104
209,Can always count on you to speak to me on here then delete the messages so It looks like I'm talking to myself. 😒 @TristanReece_,1,0,7.835650092980359
210,Stop by and pick up Alexandra's book with a coupon! http://t.co/7CIq1JgQ6X,0,0,7.014050469006179
211,@reisawal I swear we must be twins,0,0,8.096671811013948
212,Some days are just better than others..,0,0,7.914855141978478
213,"After getting a total of 4 hours of sleep in 2 days, I FINALLY got good sleep last night😁",0,0,7.761379823001334
214,"Her name is not Superwoman, Wonder Woman, nor Dorothy from the Wizard of Oz. Women of Excellence https://t.co/iAFycyWIwC",0,0,9.817427608009893
215,I didn't realize Boston Coach also operated in Chicago #irony #brands,1,1,8.743145316984737
216,"@MaraAzzurra89 and that ""somebody"" thought you were Padoin sister LoL !!! #SarcasmFail",1,0,8.703745429986157
217,Once again @BarackObama is re writing history re: #CubaEmbargo ! *primal scream* #tcot,1,0,10.039135672996053
218,"Wow: Look what the NFL Rams player who did ""Hands Up, Don't Shoot"" pose has been arrested for | http://t.co/FhO7lcmvon via @po_st #ferguson",1,0,11.966896197001915
219,Someone needs to stop me before I kill someone 😡 love waking up in the worst fcking mood #Not,1,1,8.990011843998218
220,What to do with that old #motherboard you have laying around. #NOT http://t.co/RjtcaMq9Gz #guitarpicks,0,1,7.5740515679935925
221,Joe Cole just casually walking past...,0,0,7.481216140004108
222,Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!,0,0,4.85893577101524
223,@dsobek No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm,1,1,8.00782221800182
224,Never seen the gym so packed,0,0,7.461370186007116
225,❓❓GOT MENTIONS ❓❓||#MGWV #AutoFollow #RETWEET #RTMUZZA #TEAMFOLLOWBACK #TFBJP #500aday #RT2GAIN ||⏩ @TwitWhizz ⏪| |WHOS WANTS TO BE NEXT?,0,0,9.728897587017855
226,Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice,0,0,6.7723933160013985
227,"Wishing everyone a Happy, Healthy, and Prosperous New Year!!!",0,0,6.381848705990706
228,"@Esmerodo @MonteMcNaughton @MacLeodLisa Yes, and conventional taxis drive verrrry safely. #pfft #sarcasm",1,1,8.465664699004265
229,"Just ranted on and the moment I'm about to hit send, my ipod just died. #greatmorning #NOT",1,1,9.005477058002725
230,30 week scan #not #long #now #exciting #memory #all #good #happy #clear #baby #boy @ Portlaoise... http://t.co/CLfUfZ3vdF,0,0,7.32162626797799
231,@cnsnews Obama and Hillary convinced Ukraine that they would protect them if they essentially disarm. Need to keep at least one promise.,0,0,8.24648459700984
232,i just enjoy throwing up #not #hatethis #sick #wanna #go #to #school #for #once #take #me #away,0,1,9.675762152997777
233,@GazzaDowns I actually think he needs to use the youngsters in this reincarnation #irony,0,1,10.450387744000182
234,What a golden morning. 😒 #not,1,1,6.10204343899386
235,Sleep. SLEEP YOU STUPID IDIOT I WANNA LEAVE MY ROOM,1,0,8.858220286987489
236,LIBERAL/#LEFTISTS USE #RACIST/SEXIST #LABEL FOR |#DISLIKES|MSNBC host Ed Schultz said RACIST #NOT to SUPPORT demand for #MINIMUM WAGE|#SAD,1,0,11.412418955995236
237,Read at http://t.co/HbeAb2hklW the news '#Obama: #The #American #way #of #life #is #not #a #gift',0,0,10.348816254991107
238,Really missing my momma today.. More than usual. I don't think today will be a good day,0,0,6.638781924993964
239,"@davidwhite_ Nevermind that, but do pray tell,would Scherzy still play Grizabella?",1,0,11.150593280006433
240,Everyone wants the truth but nobody wants to be honest... #irony,1,1,8.811895529011963
241,I won't be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election's. http://t.co/Ohgg9jQ6hJ,0,0,15.39879716699943
242,Every inch of you is perfect from the bottom to the top UNLESS YOU'RE SKINNY #Shade #Sarcasm #TheMoreYouKnow,1,0,12.724166066007456
243,Take a look at those calves!!! 😎😎😂😂 ladies love the calves! #not #about #the #arms #its #about... http://t.co/R7OWkjcBmq,1,0,9.892972457018914
244,@CaleCowan your tongue in cheek @timescolonist weigh in does nothing but instigate breed specific hate. Stick to reporting on tuques. #yyj,1,0,17.604234300000826
245,"@MiddleChildSyn: You think my mom and I would get along better, she's a middle child too. #irony #middlechildsyndrome",1,1,10.422058625990758
